medicine_name,dosage_mg,form,use,diet_recommendation,suggestions,category,time_of_day
DynaDiclofenac,50.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
UltraDiclofenac,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
MaxDiclofenac,100.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac Mega,50.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
SwiftDiclofenac,75.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
CureDiclofenac,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Diclofenac Plus,50.0,Gel,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
HealthDiclofenac,75.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
ReliDiclofenac,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Diclofenac Apex,75.0,Injection,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
NovaDiclofenac,50.0,Tablet,Severe pain and inflammation.,Take with milk or meal. Stay hydrated.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",morning
Glimepiride,1.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride,2.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride,3.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride,4.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Med,4.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
SafeGlimepiride,1.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
CareGlimepiride,3.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
LifeGlimepiride,1.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Pro,2.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Z-Glimepiride,4.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
NeoGlimepiride,3.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
DynaGlimepiride,2.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Ultra,1.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
MaxGlimepiride,3.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
MegaGlimepiride,1.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Swift,3.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Cure,1.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Plus,4.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Health,3.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
ReliGlimepiride,4.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Apex,4.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Glimepiride Nova,2.0,Tablet,Diabetes sugar control.,Low glycemic index foods. Stop added sugars.,Take with breakfast. Monitor blood sugar.,"foods_to_avoid,daily_plan",morning
Montelukast,4.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast,5.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast,10.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast,4.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast,5.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast,10.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
MedMontelukast,4.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
SafeMontelukast,10.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Care,4.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Life,10.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Pro,5.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Z-Montelukast,5.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Neo,10.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Dyna,10.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
UltraMontelukast,10.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
MaxMontelukast,4.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Mega,10.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
SwiftMontelukast,10.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Cure,4.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Plus,4.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Health,4.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
ReliMontelukast,4.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Apex,10.0,Syrup,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Montelukast Nova,4.0,Tablet,Asthma and allergy prevention.,Drink warm water. Avoid dusty environments.,Take in the evening. Complete full course.,"general_tips,daily_plan",evening
Paracetamol,125.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,125.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,125.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,125.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,250.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,250.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,250.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,250.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,500.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,500.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,500.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,500.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,650.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,650.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,650.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,650.0,Tablet,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,125.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,125.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,125.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,125.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,250.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,250.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,250.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,250.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,500.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,500.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,500.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,500.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,650.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,650.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
Paracetamol,650.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",evening
Paracetamol,650.0,Syrup,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",night
Paracetamol,125.0,Drops,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",morning
Paracetamol,125.0,Drops,Fever and mild pain relief.,Drink plenty of water and eat light meals.,Take after food. Avoid alcohol.,"general_tips,medicine_recommendations",afternoon
